host_yrs_exp,room_private,accommodates,bedrooms,number_of_reviews,n_bathrooms,bathroom_private,log_price,has_parking,has_heating,has_ac,has_tv
3,0,4,2,4,1.0,1,5.030437921392441,1,1,1,1
1,1,2,1,7,1.0,0,5.25227342804663,1,1,1,1
2,0,3,1,189,1.0,1,4.02535169073515,1,1,1,1
7,1,4,1,0,1.0,1,4.0943445622220995,1,1,1,1
3,1,2,1,13,1.0,1,3.68887945411394,1,1,1,1
7,0,6,3,64,2.0,1,4.787491742782049,1,1,1,1
2,1,2,1,40,1.0,1,4.248495242049359,1,1,0,1
3,0,3,1,135,1.0,1,5.29831736654804,1,1,1,1
5,1,2,1,59,1.0,1,4.59511985013459,1,1,1,1
7,0,4,2,4,2.5,1,6.74523634948436,1,1,1,1
3,0,7,2,339,1.0,1,4.69134788222914,1,1,1,1
7,0,5,1,5,1.5,1,4.74493212836325,1,1,1,1
4,0,7,3,32,2.5,1,5.24702407216049,1,1,1,1
4,0,8,4,2,4.0,1,5.880532986400699,1,0,0,1
4,0,4,2,49,2.0,1,4.74493212836325,1,1,1,1
7,0,3,1,47,1.0,1,4.4998096703302695,1,1,1,1
5,1,2,1,0,1.0,0,4.0943445622220995,1,1,1,1
7,0,6,3,18,1.0,1,4.48863636973214,1,1,1,1
6,0,2,1,0,1.0,1,4.21950770517611,1,1,1,1
6,0,2,2,58,1.0,1,4.753590191106361,1,1,1,1
6,0,4,1,92,1.0,1,4.382026634673879,1,1,1,1
5,1,2,1,74,1.5,0,3.4011973816621603,1,1,1,1
4,0,8,4,7,4.0,1,5.85793315448346,1,1,1,1
2,1,1,1,1,1.0,1,4.31748811353631,1,1,1,0
2,0,2,1,0,1.0,1,4.9628446302599105,0,1,1,1
7,0,3,2,8,1.0,1,5.00394630594546,1,1,1,1
5,0,2,1,0,1.0,1,4.68213122712422,0,1,1,1
6,0,8,4,13,2.5,1,5.87773578177964,1,1,1,1
4,0,2,1,35,1.0,1,4.34380542185368,1,1,1,1
7,0,4,2,80,1.0,1,5.433722003554241,1,1,1,1
2,1,2,1,179,1.0,1,3.8712010109078903,1,1,1,1
8,1,2,1,155,1.0,1,4.21950770517611,0,1,0,0
9,0,2,1,104,1.0,1,4.276666119016061,1,1,1,1
4,0,5,2,132,1.0,1,4.7791234931115305,1,1,1,1
4,1,2,1,11,1.0,1,4.248495242049359,1,1,1,1
0,0,6,2,2,1.0,1,4.4998096703302695,1,1,1,1
6,0,4,2,427,1.0,1,5.105945473900579,1,1,0,1
10,0,2,1,0,1.0,1,4.71849887129509,0,1,1,1
0,0,2,1,0,1.0,1,5.14749447681345,1,1,1,1
5,0,3,1,5,1.0,1,4.89034912822175,1,1,0,0
7,0,4,2,109,1.0,1,5.04342511691925,1,1,1,1
6,0,4,1,384,1.0,1,5.04985600724954,1,1,1,1
5,0,4,2,0,1.0,1,4.60517018598809,1,1,1,1
3,0,3,2,8,1.5,1,4.35670882668959,1,1,1,1
4,0,5,2,8,1.0,1,4.31748811353631,1,1,0,1
5,0,3,1,3,1.0,1,4.61512051684126,1,1,1,1
3,0,2,1,94,1.0,1,4.934473933130691,1,1,0,1
8,0,4,1,11,1.0,1,4.71849887129509,1,1,1,1
7,1,2,1,20,1.0,0,4.20469261939097,1,1,1,1
7,1,2,1,6,1.0,1,4.30406509320417,1,1,1,1
9,0,3,1,93,1.0,1,4.39444915467244,1,1,1,1
1,0,2,1,1,1.0,1,4.17438726989564,1,1,1,1
7,0,2,1,335,1.0,1,4.88280192258637,1,1,0,1
3,0,4,2,9,1.0,1,5.010635294096259,1,1,1,1
1,1,4,1,3,1.5,0,5.347107530717469,1,1,1,1
1,0,4,2,49,1.0,1,5.2781146592305195,0,1,1,1
6,0,4,1,1,1.0,1,4.62497281328427,1,1,1,1
0,1,2,1,0,2.0,0,4.00733318523247,1,1,0,1
0,0,2,1,0,1.5,1,5.00394630594546,1,1,1,1
0,0,2,1,0,1.0,1,4.59511985013459,1,1,1,1
6,0,5,2,17,1.0,1,5.36597601502185,1,1,1,1
5,0,15,4,5,3.5,1,5.64897423816121,1,1,1,1
10,0,2,1,13,1.0,1,4.81218435537242,1,1,1,1
8,0,4,2,2,1.0,1,4.787491742782049,1,1,1,1
6,1,2,1,179,1.5,1,3.63758615972639,1,1,1,0
8,0,2,1,11,1.0,1,4.12713438504509,1,1,1,1
3,0,4,2,430,1.0,1,5.14749447681345,1,1,1,1
4,0,5,1,4,1.0,1,4.4998096703302695,1,1,1,1
4,0,4,2,0,1.5,1,4.976733742420571,1,1,1,1
10,1,2,1,247,1.0,0,3.66356164612965,1,1,1,0
4,0,14,5,52,2.5,1,6.62007320653036,1,1,1,1
13,0,2,1,97,1.0,1,4.39444915467244,1,0,0,0
7,1,2,1,0,1.0,1,4.836281906951481,0,1,1,0
1,0,4,2,0,2.0,1,5.16478597392351,1,1,1,1
5,0,4,1,1,1.0,1,3.9120230054281495,0,1,1,0
8,1,2,1,0,1.0,1,3.80666248977032,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
7,0,4,1,70,1.0,1,4.85981240436167,1,1,1,1
4,1,2,1,62,1.0,0,4.12713438504509,1,1,0,1
6,0,4,1,8,1.0,1,4.53259949315326,1,1,1,1
8,1,2,1,5,1.0,1,3.89182029811063,1,1,1,0
6,0,4,2,78,1.0,1,4.804021044733259,1,1,1,1
9,0,5,4,0,2.0,1,5.52146091786225,1,1,0,0
6,0,8,2,26,2.0,1,4.44265125649032,1,1,1,1
10,0,5,2,0,1.0,1,4.70953020131233,1,1,1,1
8,0,2,1,65,1.0,1,5.2040066870768,1,1,1,1
3,0,6,2,47,1.0,1,5.78996017089725,1,1,1,1
7,0,5,2,42,1.0,1,5.2933048247244905,1,1,1,1
2,0,8,4,0,4.5,1,8.50714285556274,1,1,1,1
6,0,3,2,88,1.0,1,4.787491742782049,1,1,1,1
1,0,4,2,25,1.0,1,6.19236248947487,1,1,1,1
8,0,4,2,39,1.0,1,4.44265125649032,1,1,1,1
5,0,7,3,25,2.0,1,6.040254711277409,1,1,0,1
13,0,2,1,85,1.0,1,4.59511985013459,1,1,1,1
5,1,2,1,31,1.0,1,3.7841896339182597,1,1,1,0
4,0,1,1,0,2.0,0,3.1780538303479506,1,1,0,0
1,0,2,1,0,1.0,1,3.9318256327243297,1,1,1,1
8,1,4,2,84,1.0,1,4.40671924726425,1,1,1,1
2,0,2,1,11,1.0,1,5.53733426701854,1,1,1,1
4,0,6,3,202,1.0,1,5.257495372027781,1,1,1,1
9,0,1,1,38,1.0,1,4.23410650459726,1,1,1,1
3,0,7,3,9,2.5,1,5.80513496891649,1,1,1,1
5,0,2,1,131,1.0,1,4.248495242049359,1,1,0,1
3,0,4,2,48,1.0,1,4.382026634673879,1,1,1,1
5,0,4,2,26,2.5,1,6.2709884318583,1,1,1,1
4,0,4,1,28,1.0,1,4.4188406077966,1,1,1,1
7,1,2,1,367,1.5,1,4.69134788222914,1,1,1,0
7,0,4,2,97,1.0,1,4.46590811865458,1,1,1,1
4,1,1,1,38,1.0,1,4.248495242049359,1,1,0,1
5,0,2,1,39,1.0,1,4.60517018598809,1,1,1,1
5,0,6,3,36,3.0,1,5.0998664278242005,1,1,1,1
7,0,5,1,69,1.0,1,5.12989871492307,1,1,1,1
5,0,7,2,99,2.5,1,5.0562458053483095,1,1,1,1
1,1,4,1,33,2.0,0,4.69134788222914,0,1,1,1
3,0,8,3,100,2.5,1,5.4638318050256105,1,1,1,1
1,0,3,2,0,1.5,1,4.976733742420571,0,0,1,1
3,0,4,2,1,1.0,1,4.81218435537242,1,1,0,1
5,0,10,2,2,3.0,1,5.52146091786225,1,1,1,1
7,0,4,2,42,1.0,1,5.0998664278242005,1,1,0,1
7,0,6,1,64,1.0,1,4.57471097850338,1,1,0,1
7,0,4,1,66,1.0,1,4.46590811865458,1,1,1,1
1,0,2,1,31,2.0,1,5.42934562895444,1,1,1,1
10,0,2,1,0,1.0,1,4.9416424226093,1,1,1,1
6,0,6,3,0,2.0,1,5.53733426701854,1,1,1,1
5,1,2,1,5,1.0,0,3.71357206670431,1,1,1,0
7,0,2,1,22,1.0,1,4.59511985013459,1,1,1,0
1,0,6,2,34,2.5,1,5.85507192220243,1,1,1,1
6,0,2,1,22,2.0,1,4.976733742420571,1,1,1,1
6,0,8,3,165,3.0,1,5.4638318050256105,1,1,1,1
5,0,4,2,32,1.0,1,4.043051267834549,1,1,0,1
8,1,2,2,250,1.5,0,4.39444915467244,1,1,1,1
8,0,2,1,28,1.0,1,4.68213122712422,1,1,1,1
1,0,6,3,6,2.0,1,6.39526159811545,0,1,1,1
3,0,6,3,24,2.0,1,4.934473933130691,1,1,1,1
6,0,2,1,0,1.0,1,4.17438726989564,0,1,1,1
9,0,10,5,11,4.5,1,6.551080335043401,1,1,1,1
6,0,4,2,19,1.0,1,5.50125821054473,1,1,1,1
6,1,4,2,14,2.5,1,5.135798437050259,1,1,1,1
6,0,4,2,166,1.0,1,4.61512051684126,1,1,1,1
7,0,5,2,22,2.5,1,5.7037824746562,1,1,1,1
5,0,2,1,0,1.0,1,4.5217885770490405,0,1,1,1
5,1,4,1,761,1.0,1,4.55387689160054,1,1,1,1
4,0,2,1,32,2.0,1,4.8283137373023,1,1,1,1
1,0,5,2,0,2.5,1,5.93753620508243,0,0,1,1
11,0,2,1,8,1.0,1,4.0943445622220995,1,1,1,1
5,0,4,1,257,1.0,1,4.9628446302599105,1,1,1,1
1,0,2,1,3,1.0,1,4.07753744390572,1,1,1,1
7,0,5,2,133,1.0,1,5.21493575760899,0,1,1,1
7,0,4,1,81,1.0,1,4.382026634673879,1,1,1,1
5,0,2,1,1,1.0,1,4.64439089914137,0,0,0,1
7,0,2,1,56,1.0,1,4.48863636973214,1,1,1,1
5,0,2,1,114,1.0,1,4.70048036579242,1,1,1,1
8,0,5,2,1,2.5,1,4.68213122712422,1,1,1,1
5,0,10,4,59,4.0,1,6.0137151560428,1,1,1,1
0,0,6,2,57,1.0,1,5.0998664278242005,1,1,0,1
8,0,4,2,8,1.0,1,4.77068462446567,1,1,1,1
2,0,4,2,0,2.0,1,5.28320372873799,0,1,1,1
6,0,4,2,74,1.0,1,4.77068462446567,1,1,1,1
5,0,5,3,41,2.0,1,5.913503005638269,1,1,1,1
9,0,10,4,90,2.0,1,5.57594910314632,1,1,0,1
5,0,2,1,0,1.0,1,4.86753445045558,0,1,1,1
7,0,2,1,84,1.0,1,4.60517018598809,1,1,0,1
6,0,4,1,11,1.0,1,4.836281906951481,1,1,1,1
1,0,2,1,0,1.0,1,4.382026634673879,1,1,1,1
1,0,5,2,0,2.5,1,5.95583736946483,0,0,1,1
5,0,3,2,2,2.0,1,4.4998096703302695,1,1,1,1
4,1,2,1,40,1.5,1,4.248495242049359,1,1,1,1
2,0,6,2,0,1.0,1,4.8283137373023,1,1,1,1
6,1,2,1,6,1.0,0,3.58351893845611,1,1,1,1
5,0,2,1,0,1.0,1,5.105945473900579,0,1,1,1
9,0,2,1,8,1.0,1,4.21950770517611,1,1,1,1
2,0,2,1,89,1.0,1,4.14313472639153,1,1,0,1
8,0,8,3,39,2.0,1,5.85793315448346,1,1,1,1
6,1,2,1,52,1.0,0,4.17438726989564,1,1,1,1
6,0,2,1,41,1.0,1,4.70048036579242,1,1,1,1
6,0,3,2,6,1.0,1,4.454347296253509,1,1,1,1
7,1,2,1,7,1.0,0,3.76120011569356,1,1,1,0
3,0,4,2,3,1.5,1,4.86753445045558,1,1,1,1
3,1,2,1,67,1.0,1,4.1896547420264305,1,1,1,1
8,0,2,1,32,1.0,1,4.35670882668959,1,1,1,1
6,0,6,1,58,1.0,1,5.26269018890489,1,1,1,1
4,0,4,2,14,1.5,1,5.57594910314632,1,1,1,1
1,0,6,3,17,4.0,1,6.293419278846481,1,1,1,1
7,0,4,1,3,1.0,1,4.55387689160054,1,1,1,1
6,0,4,2,231,1.0,1,4.95582705760126,1,1,0,1
11,1,1,1,11,1.0,1,3.68887945411394,1,1,1,1
9,0,2,1,205,1.0,1,4.77068462446567,1,1,1,1
4,1,1,1,82,1.0,0,3.68887945411394,1,1,0,1
3,0,6,3,1,2.0,1,5.24702407216049,1,1,1,1
4,0,4,2,92,1.0,1,4.62497281328427,1,1,1,1
4,1,2,1,121,1.0,1,4.33073334028633,0,1,1,1
3,0,4,1,26,1.0,1,4.5849674786705705,1,1,0,1
5,1,8,1,299,1.0,1,4.71849887129509,1,1,1,1
4,0,2,1,305,1.0,1,4.53259949315326,1,1,1,1
7,0,4,2,18,1.0,1,5.2257466737132,1,1,1,1
3,0,2,1,49,1.0,1,4.55387689160054,1,1,1,1
9,0,2,1,123,1.0,1,5.416100402204419,1,1,1,1
7,0,3,1,156,1.0,1,4.59511985013459,1,1,1,1
6,0,6,3,46,2.0,1,5.17614973257383,1,1,1,1
2,0,2,1,0,1.0,1,4.90527477843843,0,1,1,1
5,0,3,1,0,1.0,1,5.73657229747919,1,1,1,1
7,0,10,4,33,2.5,1,5.98141421125448,1,1,1,1
7,0,2,1,2,1.0,1,5.3375380797013205,0,1,1,1
1,1,2,1,31,1.0,1,4.44265125649032,1,1,1,1
0,0,4,1,3,1.0,1,5.010635294096259,1,1,1,1
3,0,2,1,181,1.0,1,5.2933048247244905,1,1,1,1
6,0,9,2,39,3.0,1,5.8721177894754195,1,1,1,1
5,0,6,2,52,1.0,1,5.023880520846281,1,1,1,1
0,1,3,1,0,2.0,0,3.7841896339182597,1,1,0,1
0,0,2,1,6,2.0,0,3.5553480614894104,1,1,1,1
6,0,2,1,5,1.0,1,4.14313472639153,1,1,0,1
3,1,1,1,4,1.0,1,3.68887945411394,1,1,1,1
6,0,10,4,270,3.5,1,5.54517744447956,1,1,1,1
1,1,2,1,29,1.0,1,4.382026634673879,1,1,1,1
7,0,8,3,23,2.0,1,5.28320372873799,1,1,1,1
6,0,4,3,1,3.5,1,6.109247582764371,1,1,1,1
8,1,2,1,25,1.0,0,3.4011973816621603,1,1,0,0
5,0,12,4,31,3.0,1,6.57088296233958,0,1,1,1
5,0,4,1,20,1.0,1,4.6634390941120705,1,1,1,1
11,0,6,4,2,3.5,1,6.31716468674728,1,1,1,1
5,0,6,2,0,1.5,1,4.90527477843843,0,1,1,1
2,0,16,16,0,17.0,1,8.29379960884682,0,1,1,1
3,1,5,2,47,1.0,1,4.53259949315326,1,1,1,1
8,0,2,2,108,1.0,1,5.0369526024136295,1,1,1,1
1,1,2,1,1,1.5,1,5.347107530717469,1,1,1,1
1,1,2,1,9,1.0,0,4.21950770517611,1,0,1,1
5,0,3,1,119,1.0,1,4.55387689160054,1,1,1,1
1,0,5,2,0,2.0,1,5.14166355650266,0,0,1,1
3,0,2,2,92,1.0,1,4.40671924726425,1,1,0,1
4,0,3,1,28,1.0,1,4.69134788222914,1,1,1,1
1,1,1,1,0,1.0,0,3.68887945411394,1,1,1,1
6,0,4,2,124,1.0,1,4.86753445045558,1,1,1,1
7,1,2,1,31,1.0,1,4.64439089914137,1,1,1,1
1,0,5,2,5,1.0,1,5.11198778835654,1,0,1,1
3,0,2,1,70,1.0,1,4.55387689160054,1,1,1,1
6,1,2,1,4,1.0,1,5.00394630594546,1,1,1,1
6,0,4,2,18,1.0,1,4.86753445045558,1,1,1,1
7,1,2,1,172,1.0,1,4.74493212836325,1,1,0,0
4,0,6,3,26,1.0,1,4.8283137373023,1,1,1,1
1,1,2,1,21,1.0,1,4.06044301054642,1,1,1,1
6,0,2,1,1,1.0,1,4.8283137373023,1,1,0,1
7,1,1,1,2,1.5,0,4.276666119016061,1,1,1,1
7,0,2,1,158,1.0,1,4.836281906951481,1,1,1,1
8,0,6,3,8,2.0,1,5.010635294096259,1,1,1,1
6,0,2,1,563,1.0,1,4.30406509320417,1,1,1,1
8,0,5,2,1,2.0,1,4.60517018598809,1,1,1,1
6,0,6,3,109,3.0,1,5.07517381523383,1,1,1,1
2,0,4,2,7,1.0,1,4.31748811353631,1,1,0,0
3,1,1,1,1,1.5,0,3.68887945411394,1,1,1,1
3,1,1,1,7,1.0,0,3.61091791264422,1,1,1,1
6,1,2,1,2,1.5,1,3.68887945411394,1,1,1,0
7,0,4,1,3,1.0,1,5.4380793089232,1,1,1,1
9,0,5,3,19,2.0,1,5.2729995585637495,1,1,1,1
4,0,4,2,0,3.0,1,5.843544417031361,0,0,1,1
9,1,2,1,74,1.0,0,4.1896547420264305,1,1,1,1
9,1,1,1,66,1.0,1,3.89182029811063,1,1,1,0
3,0,4,2,109,1.0,1,5.14166355650266,1,1,1,1
4,0,8,3,40,3.0,1,6.19847871649231,1,1,1,1
8,0,4,2,1,2.0,1,4.7791234931115305,1,1,1,1
3,0,3,1,198,1.0,1,4.81218435537242,1,1,1,1
5,0,5,2,61,2.5,1,4.44265125649032,1,1,1,1
5,0,2,1,25,1.0,1,4.804021044733259,0,1,1,0
2,0,7,2,12,1.0,1,4.976733742420571,1,1,1,1
2,0,2,1,11,1.0,1,5.42934562895444,1,1,1,1
8,0,12,3,65,3.5,1,6.52941883826223,1,1,1,1
7,0,5,2,28,1.0,1,5.39816270151775,1,1,1,1
6,0,3,2,0,1.5,1,4.60517018598809,0,1,0,1
8,1,2,1,58,1.0,0,4.276666119016061,1,1,1,1
9,1,2,1,126,1.0,0,4.48863636973214,1,1,1,1
7,0,4,3,3,1.5,1,5.29831736654804,1,1,1,1
5,0,2,2,14,1.0,1,4.804021044733259,1,1,1,0
6,0,2,1,0,1.0,1,5.29831736654804,1,1,1,1
2,1,8,2,31,1.0,1,4.9416424226093,1,1,0,1
3,0,4,2,8,1.0,1,4.6539603501575195,1,1,1,1
5,0,4,2,1,1.0,1,6.917705609835299,1,1,1,1
5,0,6,3,55,2.0,1,5.12989871492307,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
2,0,6,2,46,1.0,1,4.34380542185368,1,1,0,1
1,0,3,1,0,1.0,1,4.98360662170834,0,0,0,1
7,0,2,1,374,1.0,1,5.04985600724954,1,1,1,1
2,0,6,3,0,3.0,1,5.07517381523383,1,1,1,1
4,0,6,3,35,2.0,1,5.1817835502920895,1,1,0,1
0,0,6,2,1,2.0,1,5.2933048247244905,1,1,1,1
5,0,4,3,0,1.5,1,4.74493212836325,1,1,0,0
7,0,4,1,43,1.0,1,4.74493212836325,1,1,0,0
6,0,4,2,1,3.5,1,6.109247582764371,1,1,1,1
5,0,2,1,0,1.0,1,4.61512051684126,0,1,1,1
9,0,4,3,0,3.0,1,5.85793315448346,1,1,1,1
6,0,6,2,69,1.5,1,5.105945473900579,1,1,1,1
3,0,4,1,109,1.0,1,4.382026634673879,1,1,0,1
2,1,4,1,54,1.0,1,4.21950770517611,1,1,1,0
2,1,3,1,0,1.0,1,4.55387689160054,1,1,1,1
4,1,2,1,368,1.5,0,4.0943445622220995,1,1,1,0
5,0,4,2,33,1.0,1,5.0998664278242005,1,1,1,1
7,0,1,1,132,1.0,1,4.787491742782049,1,1,1,1
6,0,2,1,349,1.0,1,4.70953020131233,1,1,1,1
8,0,2,1,140,1.0,1,4.31748811353631,1,1,0,1
5,0,4,2,0,2.0,1,4.89034912822175,0,1,1,1
9,0,6,3,155,2.5,1,5.2729995585637495,1,1,1,1
1,0,5,2,0,2.0,1,5.2040066870768,0,0,0,1
4,0,2,1,18,1.0,1,5.4638318050256105,1,1,1,1
8,0,4,2,130,1.0,1,5.459585514144161,1,1,1,1
5,0,2,1,6,1.0,1,4.67282883446191,1,1,1,1
4,0,6,3,142,3.5,1,5.96357934361845,1,1,1,1
3,0,4,3,0,2.5,1,6.21460809842219,1,1,1,1
6,0,2,1,2,1.0,1,4.91265488573605,1,1,1,1
7,0,4,1,68,1.0,1,4.70953020131233,1,1,1,1
5,0,4,2,0,2.0,1,5.010635294096259,0,1,1,1
6,0,2,1,25,1.0,1,4.61512051684126,0,1,0,1
5,0,16,6,91,5.0,1,6.59167373200866,1,1,1,1
5,1,2,1,81,1.5,0,4.248495242049359,1,1,1,1
0,0,6,2,1,1.0,1,4.71849887129509,1,1,0,1
7,0,2,1,326,1.0,1,4.382026634673879,1,1,1,1
3,0,6,2,15,2.0,1,6.1569789855855594,1,1,1,1
5,0,6,3,0,2.5,1,4.47733681447821,1,1,1,1
9,0,6,4,5,3.5,1,7.130898830296349,1,1,1,1
7,0,2,1,135,1.0,1,4.61512051684126,1,1,1,1
6,0,2,1,241,1.0,1,4.20469261939097,1,1,0,1
5,1,4,2,6,2.0,1,4.7791234931115305,1,1,1,1
6,0,6,3,45,2.0,1,6.01126717440416,1,1,1,1
5,0,4,1,112,1.0,1,5.2729995585637495,1,1,1,1
0,0,2,1,0,1.0,1,4.76217393479776,0,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
2,0,10,5,16,3.0,1,5.70044357339069,1,1,1,1
6,0,2,1,18,1.0,1,5.010635294096259,1,1,1,1
3,0,8,4,9,3.5,1,5.347107530717469,1,1,1,1
3,0,2,1,0,1.0,1,4.31748811353631,1,1,1,1
3,0,5,1,235,1.0,1,4.48863636973214,1,1,1,1
1,0,1,1,0,1.0,1,5.257495372027781,1,0,0,1
0,0,4,2,6,1.0,1,3.98898404656427,1,1,1,1
5,1,1,1,13,1.0,1,3.4011973816621603,1,1,0,1
5,0,4,2,23,3.0,1,6.008813185442589,1,1,1,1
8,0,5,2,3,2.5,1,4.90527477843843,1,1,1,1
6,1,6,3,30,1.0,1,5.39362754635236,1,1,1,1
5,0,2,1,81,1.0,1,4.276666119016061,1,1,1,1
5,0,4,1,43,1.0,1,4.47733681447821,1,1,1,0
7,0,2,1,0,1.0,1,5.1929568508902095,1,1,1,1
11,0,2,1,5,1.0,1,4.0943445622220995,1,1,1,1
7,0,2,1,1,1.0,1,5.12396397940326,1,1,1,1
7,0,3,1,261,1.0,1,4.85203026391962,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
7,0,6,3,7,3.0,1,5.29831736654804,1,1,1,1
4,1,1,1,58,1.0,0,4.26267987704132,1,1,1,1
1,0,5,2,0,2.0,1,5.11799381241676,0,0,0,1
5,0,4,1,86,1.0,1,6.9077552789821395,1,1,1,0
8,0,6,3,9,3.5,1,6.21460809842219,1,1,1,1
6,0,2,1,216,1.0,1,4.5849674786705705,1,1,1,1
5,1,2,1,5,1.0,0,3.63758615972639,1,1,1,1
3,0,4,1,212,1.0,1,4.95582705760126,1,1,1,1
3,0,4,1,48,1.0,1,4.48863636973214,1,1,0,1
2,0,2,1,0,1.0,1,5.42934562895444,1,1,1,1
5,0,2,1,201,1.0,1,4.55387689160054,1,1,0,1
7,0,2,2,15,2.0,1,4.70048036579242,1,1,1,1
7,0,2,1,481,1.0,1,4.6539603501575195,1,1,1,1
6,0,6,2,54,3.5,1,6.212606095751519,1,1,1,1
1,0,5,2,0,2.0,1,5.1817835502920895,0,0,0,1
6,0,2,2,0,2.0,1,4.787491742782049,1,1,1,1
7,0,6,4,0,3.0,1,5.010635294096259,1,1,1,1
3,0,4,1,70,1.0,1,4.34380542185368,1,1,0,1
7,0,5,2,237,1.0,1,4.74493212836325,1,1,1,1
5,0,2,1,74,1.0,1,4.634728988229639,1,1,1,1
5,0,10,4,7,4.0,1,5.70044357339069,1,1,1,1
5,0,5,2,257,1.0,1,4.59511985013459,1,1,1,1
0,0,5,2,0,1.0,1,5.105945473900579,1,1,1,1
5,1,2,1,27,1.0,1,4.248495242049359,1,1,1,1
6,0,4,1,66,1.0,1,4.4998096703302695,1,1,1,1
9,0,8,3,121,2.5,1,5.88332238848828,1,1,1,1
1,0,3,1,0,1.0,1,4.85203026391962,1,0,0,1
3,0,1,1,2,1.0,1,3.8286413964891,1,1,0,1
7,0,2,1,1,1.5,1,4.6539603501575195,1,1,1,1
1,0,10,3,127,2.0,1,4.9904325867787405,1,1,1,1
4,0,1,1,0,1.0,1,3.68887945411394,1,1,1,0
6,0,2,1,13,1.0,1,4.20469261939097,1,1,1,1
7,1,2,1,14,1.0,1,3.5553480614894104,1,1,1,1
6,0,4,2,30,2.5,1,4.44265125649032,1,1,1,1
8,0,6,5,2,3.5,1,5.988961416889861,1,1,1,1
3,1,1,1,3,1.0,0,3.5553480614894104,1,1,1,1
1,1,2,1,108,1.0,1,4.85981240436167,1,1,1,1
10,0,8,4,10,3.5,1,5.99146454710798,1,1,1,1
5,0,2,1,0,1.0,1,4.60517018598809,1,1,1,1
8,0,4,2,29,1.0,1,5.105945473900579,1,1,1,0
4,1,2,1,260,1.0,1,3.9120230054281495,1,1,1,1
2,0,2,1,35,1.0,1,4.88280192258637,1,1,1,1
4,1,1,1,2,1.0,0,3.49650756146648,1,1,1,1
5,0,9,2,456,1.0,1,5.12989871492307,1,1,1,1
8,0,4,2,45,1.0,1,5.04342511691925,1,1,0,1
8,0,6,2,12,1.0,1,5.2882670306945405,1,1,1,1
1,1,1,1,0,0.0,1,3.09104245335832,1,1,1,0
5,0,3,1,185,1.0,1,4.74493212836325,1,1,1,1
1,1,2,1,1,1.0,1,8.411832675758411,1,1,1,1
8,0,3,1,48,1.0,1,4.46590811865458,1,1,1,1
9,0,4,2,84,1.0,1,4.5849674786705705,1,1,1,1
5,1,2,1,57,1.5,1,4.4998096703302695,1,1,1,1
10,1,4,2,18,1.0,1,5.1929568508902095,1,1,0,0
7,0,2,1,44,1.0,1,4.70048036579242,1,1,1,1
3,0,2,1,52,1.0,1,4.48863636973214,1,1,1,1
6,0,4,1,0,1.0,1,4.8283137373023,1,1,1,1
4,0,2,1,15,1.0,1,4.7791234931115305,1,1,1,1
5,1,2,1,1,1.0,1,3.68887945411394,0,1,1,1
5,0,2,1,16,1.0,1,4.6539603501575195,1,1,1,1
10,0,3,1,117,1.0,1,4.836281906951481,1,1,1,0
6,0,4,1,0,1.0,1,4.5217885770490405,1,1,1,1
9,0,14,7,19,4.5,1,6.7286286130847,1,1,1,1
6,0,2,1,76,1.0,1,4.382026634673879,1,1,1,1
2,0,4,2,0,2.0,1,5.2311086168545895,1,1,1,1
2,0,2,1,21,1.0,1,5.53733426701854,1,1,1,1
6,0,4,2,7,2.0,1,5.68697535633982,1,1,1,1
6,1,1,1,13,1.0,0,3.43398720448515,1,1,1,0
5,0,6,2,0,2.0,1,5.64544689764324,1,1,1,1
9,0,2,1,67,1.0,1,4.86753445045558,1,1,1,1
5,0,7,2,10,2.5,1,4.85981240436167,1,1,1,1
5,1,1,1,0,1.5,1,4.06044301054642,1,1,1,1
1,0,8,3,0,1.0,1,5.85507192220243,1,1,1,1
1,0,6,2,129,1.0,1,4.91265488573605,1,1,1,1
2,0,2,1,4,1.0,1,5.53733426701854,1,1,1,1
6,0,5,2,161,1.0,1,5.68697535633982,1,1,1,1
6,0,2,1,8,1.0,1,4.55387689160054,1,1,1,0
8,0,4,3,2,3.5,1,6.13988455222626,1,1,1,1
13,0,3,1,87,1.5,1,5.18738580584075,1,1,1,1
0,0,8,3,7,2.0,1,5.91079664404053,1,1,1,1
8,0,4,2,0,2.0,1,5.1929568508902095,1,1,1,1
6,0,2,1,144,1.0,1,4.33073334028633,1,1,1,0
7,0,4,2,0,2.0,1,5.32300997913841,1,1,1,1
9,0,2,1,50,1.0,1,4.787491742782049,1,1,1,1
6,1,2,1,117,1.0,0,4.00733318523247,1,1,0,0
5,0,4,2,2,2.0,1,5.416100402204419,1,1,1,1
6,0,6,3,48,3.0,1,6.543911845564789,1,1,1,1
11,0,3,1,227,1.0,1,5.010635294096259,1,1,1,1
7,0,3,1,259,1.0,1,4.26267987704132,1,1,0,1
4,1,2,1,0,1.0,1,4.06044301054642,1,1,1,1
8,1,4,2,0,2.0,1,5.7525726388256295,1,1,1,1
5,1,3,1,34,1.0,1,4.15888308335967,1,1,1,1
